player_name,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Grant Williams,2021,1803.666667,852.6666667,-1.037509937,0.435716584,-0.601793353,-1.201384563,0.014528059,-1.186856504,-1.12238739,0.552514248,-0.569873142,0.539423502,0.283135983,0.256287519,-1.92781926,0.988457362,-0.939361898,-0.188561296
Grayson Allen,2020.5,1480.5,687.25,-0.182619198,-2.217582853,-2.400202051,-0.664390696,-2.351879591,-3.016270286,-0.405133191,-2.497127358,-2.902260549,0.246075958,0.315972633,-0.069896675,0.238915519,-2.568218475,-2.329302956,0.35179445
Greg Brown III,2022,58,25,-0.827030884,0.561352125,-0.265678758,-12.065374,3.351751643,-8.713622359,-1.691147707,0.788309857,-0.90283785,0.023887005,0.023887005,0,2.050247722,-1.805009352,0.24523837,1.411727838
Greg Monroe,2016.5,3625.333333,1803.333333,-0.072450087,0.376271624,0.303821537,-0.446679615,-1.190366026,-1.637045641,-0.148490421,0.07771294,-0.070777481,2.906600903,2.797060707,0.109540196,-0.310987414,0.212712665,-0.098274749,0.130138193
Greg Oden,2014,430,219,-2.743681931,-0.766420869,-3.5101028,-3.508915761,-2.315934155,-5.824849917,-3.102945331,-1.154167251,-4.257112582,-0.168380954,-0.137496707,-0.030884248,-2.598376511,-0.798164478,-3.396540988,0.563915873
Greg Smith,2015,449,218.6666667,-2.225866655,-1.930597273,-4.156463928,-4.165022505,-1.487844103,-5.652866608,-2.787975771,-1.934699002,-4.722674773,-0.284109172,-0.287282657,0.003173485,-3.542826499,-1.877267569,-5.420094068,-0.023165943
Greg Stiemsma,2014.5,1044,537.5,-3.570179255,-1.501204748,-5.071384003,-6.063694469,-4.532616447,-10.59631092,-4.330872954,-2.207905174,-6.538778128,-0.488130191,-0.511676365,0.023546174,-3.730520569,-2.356104251,-6.08662482,0.337656308
Greg Whittington,2021,27,12,-13.25779107,-8.560385766,-21.81817684,3.676768823,25.97158001,29.64834883,-10.63902578,-1.928745079,-12.56777086,-0.059187543,-0.059187543,0,-7.391521814,-6.122487407,-13.51400922,-1.546819378
Greivis Vasquez,2015.5,2225,1140,-1.588562225,0.09756456,-1.490997665,-1.44220291,-1.426993363,-2.869196273,-1.662457147,-0.188498208,-1.850955355,0.650836932,0.449004772,0.201832161,-1.790749229,-0.799310479,-2.590059709,-0.842816177
Guerschon Yabusele,2018.5,580.5,274,-2.122354298,0.333822747,-1.788531551,-4.057096144,0.179895008,-3.877201136,-2.652250938,0.249765123,-2.402485814,0.040599226,0.122035188,-0.081435963,-2.995733492,-0.606220537,-3.60195403,0.310183765
Gustavo Ayon,2014,857,429,-3.689229225,4.512951228,0.823722003,-2.273141928,-0.736523296,-3.009665224,-3.617299719,3.686043268,0.068743549,0.619439276,0.619439276,0,-2.425392611,2.469220016,0.043827405,0.386257152
Hamady Ndiaye,2014,151,74,-4.612299552,-5.590769236,-10.20306879,-8.803737959,0.71093405,-8.092803909,-5.805403218,-4.587927049,-10.39333027,-0.287881726,-0.287881726,0,-6.299209683,-3.640057804,-9.939267486,-0.229566186
Hamidou Diallo,2020.5,1462.25,687.5,-2.005017697,0.57041516,-1.434602537,-3.829885153,1.232357681,-2.597527473,-2.250591788,0.597720716,-1.652871072,0.424819694,0.449126703,-0.024307009,-3.039478353,0.545295415,-2.494182937,0.359598152
Harrison Barnes,2018,4810.777778,2328.555556,-0.100947783,0.079236907,-0.021710877,-1.723356186,-1.051499513,-2.774855699,-0.347170085,-0.045317208,-0.392487293,1.988267226,1.849139227,0.139127999,-0.155659059,-0.265421198,-0.421080257,-0.248808747
Harry Giles III,2020,1331.666667,613,-3.077462694,-1.700839858,-4.778302552,-3.000478678,-0.752549587,-3.753028265,-3.274249174,-1.589400961,-4.863650135,-0.651273114,-0.614616882,-0.036656232,-2.561164754,-1.917073921,-4.478238675,0.685692164
Hasheem Thabeet,2014,417,199,-7.595171672,-2.769669331,-10.364841,-7.168406937,1.880932833,-5.287474104,-8.064767507,-2.043537263,-10.10830477,-0.749821236,-0.679768013,-0.070053223,-8.07083475,-1.222362019,-9.293196769,0.440287711
Hassan Whiteside,2018.5,3028.125,1495,-0.82973015,3.15054676,2.32081661,0.861956053,0.674930588,1.536886641,-0.59355846,2.740684641,2.147126181,3.611523376,3.459597979,0.151925397,-0.372913125,2.19373576,1.820822635,-0.186027488
Haywood Highsmith,2019,88,40,-5.059265807,-6.128811168,-11.18807697,-3.395231231,-14.73397995,-18.12921119,-5.044654458,-8.292507734,-13.33716219,-0.21613697,-0.21613697,0,-4.673500886,-7.510477634,-12.18397852,0.034982107
Hedo Turkoglu,2014.5,1207.5,596.5,-0.601394784,0.443165294,-0.15822949,-3.597820909,-0.066315397,-3.664136306,-1.303300872,0.337550881,-0.965749991,0.442152415,0.381367694,0.06078472,-0.391187451,0.030464832,-0.360722618,0.190636656
Henry Ellenson,2019,330.2,157.4,-3.407746931,0.704627721,-2.70311921,-5.59351484,9.60058635,4.00707151,-4.0347416,2.624970022,-1.409771578,-0.183702389,-0.183702389,0,-3.560982109,0.217995087,-3.342987022,0.36921109
Henry Sims,2015,1722.333333,845.6666667,-2.080072037,-2.919177112,-4.999249149,-3.279808212,-1.920593043,-5.200401255,-2.361649655,-2.836335315,-5.197984969,-0.599091598,-0.599091598,0,-2.163743346,-2.012133863,-4.17587721,0.502344266
Henry Walker,2015,1245,628,-0.998689499,0.034268705,-0.964420794,-1.05124162,2.086851253,1.035609633,-1.074951999,0.487561814,-0.587390185,0.692187302,0.692187302,0,-0.724761589,0.916538525,0.191776936,-0.100334339
Herbert Jones,2022,412,195,-2.333410037,1.792881428,-0.540528609,10.61398732,6.749579797,17.36356712,-1.426586646,2.247670014,0.821083369,0.356030462,0.356030462,0,-1.36340343,3.436337604,2.072934175,0.214206778
Hilton Armstrong,2014,243,114,-1.4517595,-4.771092075,-6.222851575,-1.829253262,4.970679437,3.141426176,-1.618231729,-3.098169004,-4.716400733,-0.095478995,0.088121513,-0.183600508,-1.63602603,-3.027035514,-4.663061544,1.293467915
Hollis Thompson,2015.5,3328.75,1606,-1.418081807,-2.27124614,-3.689327947,-0.50784853,-1.211044333,-1.718892863,-1.250996988,-2.163423683,-3.41442067,-0.518841374,-0.518841374,0,-1.865919045,-2.164450163,-4.030369209,-0.023710416
Ian Clark,2016.5,1794.666667,845,-1.330857974,-2.573182665,-3.90404064,-3.072190664,0.179192802,-2.892997862,-1.797954289,-2.160968169,-3.958922458,-0.471997435,-0.529399371,0.057401936,-1.608139926,-2.489151755,-4.09729168,0.23566136
Ian Mahinmi,2017,2250.714286,1106.285714,-2.844565806,2.76679708,-0.077768726,-2.411711363,1.4222508,-0.989460563,-2.926601406,2.644178246,-0.28242316,1.408924325,1.391043522,0.017880803,-2.826514247,2.660640693,-0.165873554,0.143567168
Ignas Brazdeikis,2021,242.6666667,116,-4.041675955,-5.754114491,-9.795790443,-0.062421441,-6.576546371,-6.638967812,-3.254983339,-5.945779177,-9.200762514,-0.153678261,-0.153678261,0,-2.822240978,-6.128076643,-8.950317622,-0.640385428
Ike Anigbogu,2018.5,39,18,-11.55103507,-23.42965086,-34.98068592,-6.996132839,-7.301355366,-14.29748821,-11.3542177,-21.56234425,-32.91656195,-0.158515505,-0.158515505,0,-8.008000654,-17.09505253,-25.10305319,1.353486895
Iman Shumpert,2017.5,2554.875,1276.875,-3.430344992,2.889891314,-0.540453679,-2.525183371,2.451044242,-0.074139129,-3.485509652,2.988267317,-0.497242335,1.920785414,1.575814809,0.344970605,-2.443343273,2.187669658,-0.255673615,0.282956388
Immanuel Quickley,2021.5,1442.5,709.5,0.546756878,-0.314142143,0.232614735,-2.662971972,5.95175554,3.288783568,0.250710483,0.296096197,0.54680668,1.15315529,1.231689979,-0.07853469,-0.403216358,0.370820828,-0.03239553,-0.170725315
Isaac Bonga,2020.5,988.5,454.75,-2.793210147,1.344487128,-1.448723019,-5.579066678,6.517363849,0.938297171,-3.198662041,2.335754349,-0.862907693,0.605132001,0.580712628,0.024419373,-4.084664351,2.054956953,-2.029707398,0.772824446
Isaac Humphries,2019,128,56,-4.39048602,-4.710909598,-9.101395618,-3.031326773,-0.053175796,-3.084502569,-4.338547742,-3.965601255,-8.304148997,-0.158945696,-0.158945696,0,-2.531161581,-5.462700931,-7.993862512,0.165047447
Isaac Okoro,2021.5,2333,1140.5,-2.066516916,-1.011347874,-3.07786479,-0.150387293,-2.12884563,-2.279232923,-1.884568894,-1.134682116,-3.01925101,-0.772447361,-0.772447361,0,-2.693914664,0.020186121,-2.673728543,-1.035657904
Isaiah Briscoe,2019,1166,559,-3.858415285,-0.438017458,-4.296432744,-3.382500134,4.086261773,0.70376164,-3.956660732,0.452836172,-3.503824559,-0.21298145,-0.21298145,0,-3.94515393,0.370295337,-3.574858593,-0.953125608
Isaiah Canaan,2016.5,1675.5,815.6666667,-0.832084686,-1.121193556,-1.953278243,-2.357540063,-1.344094436,-3.701634499,-1.160901456,-1.223906128,-2.384807585,0.135144825,0.164708919,-0.029564094,-1.467112815,-1.280273161,-2.747385976,-0.29302218
Isaiah Hartenstein,2020.5,601.25,283,-2.235060109,3.185102478,0.950042369,0.806657297,4.377255291,5.183912589,-1.867102259,3.420266606,1.553164348,0.489809033,0.489744739,6.43E-05,-2.307760595,3.800313617,1.492553022,0.472690709
Isaiah Hicks,2018.5,283.5,136,-3.431710757,-1.911629194,-5.343339953,-3.805630041,0.65500864,-3.150621402,-3.661247096,-1.424632647,-5.085879744,-0.37801954,-0.37801954,0,-3.1926477,-1.273569128,-4.466216828,0.313168508
Isaiah Jackson,2022,21,11,1.850206402,3.28025504,5.130461442,-0.544214114,-1.184761385,-1.728975498,1.688520954,3.413886169,5.102407123,0.043887405,0.043887405,0,5.544657585,11.14575728,16.69041487,-0.42048709
Isaiah Joe,2021.5,471.5,220.5,-2.246264942,1.141336776,-1.104928166,-4.230803585,4.564823864,0.33402028,-2.571512603,1.375976395,-1.195536208,0.387235307,0.403744759,-0.016509452,-2.182020215,-0.540093196,-2.72211341,-0.025517334
Isaiah Roby,2021,1064,495.6666667,-5.994333016,-4.301098554,-10.29543157,-2.807767752,1.981931905,-0.825835847,-5.89846685,-3.612060599,-9.510527449,-0.626770773,-0.626770773,0,-4.89518827,-4.252913466,-9.148101735,0.708420697
Isaiah Stewart,2021.5,1678,808,-3.188437077,1.629563544,-1.558873533,-8.515625759,1.597758861,-6.917866896,-3.636377492,1.725570636,-1.910806856,1.438608658,1.438608658,0,-5.019967015,2.422330038,-2.597636977,-0.423255972
Isaiah Taylor,2017.5,1304.5,614.5,-3.574928294,0.386419138,-3.188509156,-0.593746179,-1.814853783,-2.408599961,-3.170692948,-0.033156436,-3.203849382,0.382886421,0.374268899,0.008617522,-3.052284441,-1.005469384,-4.057753825,-0.463937079
Isaiah Thomas,2017.5,3191.625,1539,0.895879518,-1.902486649,-1.006607131,0.525382814,-0.470864766,0.054518048,0.87375551,-1.702502898,-0.828747387,3.790744346,3.568417824,0.222326522,1.513118963,-2.30750685,-0.794387887,1.127271783
Isaiah Todd,2022,9,5,12.03707959,10.91425335,22.95133294,-13.0644382,14.41786287,1.353424675,10.38207812,11.38367443,21.76575255,0.063397284,0.063397284,0,14.0267434,15.55494117,29.58168456,1.397159749
Isaiah Whitehead,2017.5,1933,911.5,-2.864240296,0.448928593,-2.415311704,-1.818343654,2.633888411,0.815544757,-2.752584923,0.978078814,-1.77450611,-0.060640429,-0.060640429,0,-2.97393555,-0.588228716,-3.562164266,1.0737446
Ish Smith,2018,2864.555556,1375.555556,-0.576005373,-1.027392158,-1.603397531,0.308155394,0.240393326,0.548548721,-0.422211588,-0.787349123,-1.209560711,1.300099743,1.276276768,0.023822975,-0.860637341,-0.759583513,-1.620220855,-1.111558638
Ivan Rabb,2018.5,1271.5,618.5,-0.668428382,-3.297238577,-3.965666959,-1.174757256,-3.246299021,-4.421056276,-0.762541242,-3.496764926,-4.259306169,-0.537838477,-0.537838477,0,-1.894091783,-2.602491387,-4.49658317,-0.005304257
Ivica Zubac,2019.5,2022.833333,962.5,-1.529797838,0.776441109,-0.753356729,-2.409459876,-1.020569991,-3.430029866,-1.660097,0.749803739,-0.910293262,1.830310634,1.519954111,0.310356523,-2.545451171,0.636132652,-1.909318519,0.013993267
J.J. Barea,2017,2430,1190.714286,1.712366882,-1.01539628,0.696970603,0.403596143,-0.423310642,-0.019714499,1.535887852,-0.963442578,0.572445273,1.857733888,1.835757422,0.021976467,1.329688967,-1.885050055,-0.555361088,-0.430320857
J.P. Macura,2019.5,19.5,9,-8.547959704,6.148897405,-2.399062298,8.54691746,38.72032501,47.26724246,-5.48279148,13.27454739,7.791755905,-0.000557023,-0.000557023,0,-6.079616251,5.299514408,-0.780101842,-2.469379766
JJ Hickson,2015,2542.333333,1235.333333,-3.183096325,0.481154384,-2.701941941,-4.227291806,-0.594243705,-4.821535511,-3.588765406,0.306801216,-3.281964191,-0.563237807,-0.563237807,0,-3.296490806,-0.231279279,-3.527770085,0.244682059
JJ O'Brien,2016,14,6,-6.739738965,-5.508188305,-12.24792727,-11.21215259,-7.089121288,-18.30127388,-8.155483602,-6.330807101,-14.4862907,-0.036473103,-0.036473103,0,-5.165013527,-1.878666648,-7.043680175,1.484850134
JJ Redick,2017.5,4312.125,2058.875,1.938843714,-0.697108062,1.241735652,2.027811735,0.380869753,2.408681488,2.030913499,-0.520799828,1.510113671,4.842697535,4.506423,0.336274535,2.343116496,-0.854683347,1.488433149,0.865734457
JR Smith,2017,3727.571429,1879,-0.718605626,-2.126758012,-2.845363638,-0.393502843,-1.395378677,-1.78888152,-0.730065822,-2.097690149,-2.827755971,2.122522124,1.383421428,0.739100696,-0.007766821,-2.037656614,-2.045423434,0.097630264
JT Thor,2022,5,2,-1.009184098,1.468364894,0.459180797,-64.55120634,2.41598016,-62.13522618,-5.790475157,1.573354235,-4.217120922,-0.001469708,-0.001469708,0,-0.702676914,-0.160056585,-0.862733498,-1.860867201
Ja Morant,2021,3266,1525.666667,1.370780594,-3.02216931,-1.651388715,-1.32630143,-5.067204803,-6.393506234,1.354844257,-3.135567535,-1.780723278,0.928612294,1.02874733,-0.100135036,3.589557693,-2.724481096,0.865076597,0.376845105
JaKarr Sampson,2018.166667,1255.333333,599.8333333,-2.18168036,-0.004700536,-2.186380896,-1.523313096,0.707571698,-0.815741399,-2.117410383,0.165432614,-1.951977769,-0.229621872,-0.244574405,0.014952533,-3.119069422,-0.395495495,-3.514564918,-0.146602713
JaMychal Green,2018.5,2525.5,1237,-2.111840945,-0.401759908,-2.513600852,-2.859750457,-1.423527123,-4.283277579,-2.280137244,-0.455455023,-2.735592267,0.688627835,0.665961348,0.022666487,-2.049180574,-0.263458742,-2.312639316,0.18923595
JaQuori McLaughlin,2022,4,2,20.06127702,4.853930251,24.91520727,-17.41722991,14.09641553,-3.320814379,17.64444273,5.760702243,23.40514498,0.025550178,0.025550178,0,13.80556542,-1.644844711,12.16072071,-4.346455397
JaVale McGee,2018,1452.444444,679.8888889,-2.443486886,-0.775747401,-3.219234286,-0.392735767,-2.084464218,-2.477199985,-2.09945889,-1.071099937,-3.170558827,0.917767736,0.754219284,0.163548453,-1.820998613,-1.153162905,-2.974161518,0.527627191
Jabari Bird,2018,241,115,-3.077190814,-3.272267925,-6.349458739,1.859257171,-2.097964636,-0.238707464,-2.223264335,-3.25226262,-5.475526955,-0.160737112,-0.160737112,0,-2.596552259,-4.876799773,-7.473352032,0.510059488
Jabari Brown,2015,1132,568,-2.354364753,-4.922574977,-7.27693973,-3.181780555,-3.99609679,-7.177877346,-2.633049332,-4.973830066,-7.606879398,-1.407179121,-1.407179121,0,-3.924665962,-5.380239654,-9.304905615,-0.021355401
Jabari Parker,2018.5,2242.875,1085.875,-0.2981667,-1.803836907,-2.102003607,-0.019795845,-1.740455969,-1.760251815,-0.302059038,-1.835232589,-2.137291627,0.228676002,0.144030705,0.084645297,-0.171894094,-1.443915122,-1.615809216,0.453640375
Jack Cooley,2016.5,179,87,2.605949209,2.302263417,4.908212625,-3.701131158,3.458004158,-0.243127,1.481275835,2.707537703,4.188813538,0.30693726,0.30693726,0,0.27367723,2.630297807,2.903975037,-0.034125338
Jacob Evans,2019.5,688.5,320,-4.963123654,-2.168792557,-7.131916211,-5.38040475,1.275814528,-4.104590223,-5.337077748,-1.568878382,-6.90595613,-0.651521351,-0.648252424,-0.003268928,-5.169271303,-2.064607857,-7.23387916,0.093121503
Jacob Pullen,2018,15,6,-14.27125911,-3.959079074,-18.23033818,-19.21145562,22.41896917,3.20751355,-16.17497026,1.266679796,-14.90829047,-0.038514298,-0.038514298,0,-10.87141436,-4.551414895,-15.42282926,3.452352541
Jacob Wiley,2018,71,33,-3.699592915,8.757371256,5.057778341,-10.12713422,18.99022441,8.863090187,-5.250120594,11.49534229,6.245221693,0.151260086,0.151260086,0,-6.465573907,7.186357106,0.720783199,-0.123702141
Jaden McDaniels,2021.5,1791,835,-3.838749798,2.156439135,-1.682310663,-0.987943511,7.932736765,6.944793254,-3.521805553,2.707140132,-0.81466542,0.199378411,0.199378411,0,-3.779426431,2.532349978,-1.247076453,-0.129441383
Jaden Springer,2022,5,2,-5.318603857,-27.46400648,-32.78261034,-40.06538471,-43.61136003,-83.67674474,-7.967836025,-29.28981357,-37.2576496,-0.035004169,-0.035004169,0,-5.419303161,-22.01862861,-27.43793177,-0.600230181
Jae Crowder,2018,4229,2035.444444,0.27784367,1.257992807,1.535836476,0.198157497,1.543792569,1.741950066,0.298307629,1.402597914,1.700905543,4.1537163,3.383678199,0.770038101,0.640290735,1.190446638,1.830737374,0.242462496
Jae'Sean Tate,2021.5,2381,1111.5,-1.929526383,0.801583073,-1.12794331,0.444782337,0.52483121,0.969613547,-1.458419002,0.826107716,-0.632311286,1.872725774,1.872725774,0,-2.620939878,-0.679973086,-3.300912964,0.302360263
Jahlil Okafor,2018.5,1665.833333,804.5,-2.590218081,-1.122773887,-3.712991968,-4.532635659,-3.699041838,-8.231677496,-3.097255298,-1.693701784,-4.790957082,-0.665594435,-0.665594435,0,-3.317212826,-1.658722012,-4.975934838,-0.796173607
Jahmi'us Ramsey,2021,210,94,-0.716023906,-2.724527485,-3.440551391,-2.303473879,1.54092164,-0.762552239,-1.072441325,-1.916204841,-2.988646166,-0.011579621,-0.011579621,0,1.328200609,-2.854795093,-1.526594484,1.186086464
Jake Layman,2019.5,1043.833333,486.1666667,-3.919636148,-3.126575059,-7.046211205,-3.882213003,-4.783151828,-8.665364831,-4.152002429,-2.917835859,-7.069838288,-0.050508277,-0.043743259,-0.006765018,-2.598133432,-3.395203078,-5.993336512,0.309987288
Jakob Poeltl,2019.5,2428,1165.166667,-0.220294383,1.506860697,1.286566314,2.087421721,0.342979256,2.430400978,0.197678625,1.494200293,1.691878919,3.185232543,3.08079676,0.104435783,-0.364990114,1.831318297,1.466328184,-0.397121993
Jalen Brunson,2020.5,2395.25,1152,1.951759133,0.281955987,2.23371512,2.702963725,2.871666288,5.574630013,1.948740756,0.66177364,2.610514396,2.252226354,2.28350072,-0.031274366,1.812602565,-0.104379456,1.708223109,-0.507513137
Jalen Green,2022,497,229,-3.070614365,-1.824653586,-4.895267951,-6.71451989,-16.40274602,-23.11726591,-3.36536548,-2.899485775,-6.264851256,-0.412143409,-0.412143409,0,-4.321974165,-5.771697677,-10.09367184,0.367926722
Jalen Harris,2021,369,172,2.033311515,-2.271259365,-0.23794785,1.032217445,3.186725481,4.218942926,1.976087405,-1.242319685,0.73376772,0.310242784,0.310242784,0,0.999899133,-2.114951051,-1.115051918,1.495189566
Jalen Johnson,2022,28,12,6.453193528,-8.874219566,-2.421026038,-8.162928562,-21.06994486,-29.23287343,5.489228572,-9.967178457,-4.477949885,-0.010678485,-0.010678485,0,8.141796771,-11.16046148,-3.018664708,0.956194452
Jalen Jones,2018.5,408.5,197.5,-0.574438764,-3.833556322,-4.407995087,1.359443486,-3.953891006,-2.59444752,-0.151639521,-4.019689518,-4.171329039,-0.144518923,-0.144518923,0,-0.497097932,-3.331784786,-3.828882718,-0.160066865
Jalen Lecque,2020.5,49.5,22,0.439316044,1.71110581,2.150421853,-13.49148927,2.783478781,-10.70801049,-2.432357026,2.079985357,-0.352371669,-0.006309401,-0.006309401,0,-2.021377642,0.053470214,-1.967907429,-1.945500733
Jalen McDaniels,2021,871.6666667,425.3333333,0.02902938,-1.73046983,-1.70144045,-2.661418534,-1.879983685,-4.541402219,-0.216994812,-1.838913588,-2.0559084,-0.078068172,-0.078068172,0,-0.333636384,-1.423682001,-1.757318384,-0.493681346
Jalen Smith,2021.5,206,96,-1.728025579,-1.481349088,-3.209374667,-4.937794161,1.402624469,-3.535169693,-2.153672495,-1.2767146,-3.430387094,-0.297501995,-0.261589846,-0.035912148,-2.379200475,-2.500363522,-4.879563999,0.326504823
Jalen Suggs,2022,493,238,-4.178883201,3.276846672,-0.902036528,-1.803615289,7.348547611,5.544932322,-4.100288734,3.688736907,-0.411551827,0.287168649,0.287168649,0,-3.170327426,3.079348023,-0.090979403,1.15413321
